Date,Heure,Station,Nb_validations
20200115,15,Georges-Vanier,295
20200115,15,Guy-Concordia,3326
20200115,15,Henri-Bourassa,1148
20200115,15,Honoré-Beaugrand,965
20200115,15,Jarry,910
20200115,15,Jean-Drapeau,127
20200115,15,Jean-Talon,1029
20200115,15,Jolicoeur,527
20200115,15,Joliette,472
20200115,15,LaSalle,487
20200115,15,Langelier,802
20200115,15,Laurier,1311
20200115,15,Lionel-Groulx,1148
20200115,15,Longueuil,961
20200115,15,Lucien-L'Allier,525
20200115,15,McGill,3910
20200115,15,Monk,319
20200115,15,Mont-Royal,935
20200115,15,Montmorency,860
20200115,15,Namur,798
20200115,15,Outremont,750
20200115,15,Papineau,717
20200115,15,Parc,818
20200115,15,Peel,2171
20200115,15,Pie-IX,931
20200115,15,Place-Saint-Henri,1307
20200115,15,Place-d'Armes,2111
20200115,15,Place-des-Arts,2414
20200115,15,Plamondon,936
20200115,15,Préfontaine,437
20200115,15,Radisson,717
20200115,15,Rosemont,852
20200115,15,Saint-Laurent,576
20200115,15,Saint-Michel,1350
20200115,15,Sauvé,1005
20200115,15,Sherbrooke,1096
20200115,15,Snowdon,1032
20200115,15,Square-Victoria,2034
20200115,15,Université-de-Montréal,2537
20200115,15,Vendôme,1947
20200115,15,Verdun,267
20200115,15,Viau,594
20200115,15,Villa-Maria,1573
20200115,15,Édouard-Montpetit,1322
20200115,16,Acadie,587
20200115,16,Angrignon,853
20200115,16,Assomption,697
20200115,16,Atwater,2857
20200115,16,Beaubien,811
20200115,16,Beaudry,530
20200115,16,Berri-UQAM,5887
20200115,16,Bonaventure,4436
20200115,16,Cadillac,472
20200115,16,Cartier,537
20200115,16,Champ-de-Mars,2718
20200115,16,Charlevoix,665
20200115,16,Crémazie,1903
20200115,16,Côte-Sainte-Catherine,915
20200115,16,Côte-Vertu,2445
20200115,16,Côte-des-Neiges,2898
20200115,16,D'Iberville,299
20200115,16,De Castelnau,580
20200115,16,De l'Église,882
20200115,16,De la Concorde,206
20200115,16,De la Savane,552
20200115,16,Du Collège,1394
20200115,16,Fabre,507
20200115,16,Frontenac,677
20200115,16,Georges-Vanier,288
20200115,16,Guy-Concordia,4130
20200115,16,Henri-Bourassa,1524
20200115,16,Honoré-Beaugrand,928
20200115,16,Jarry,730
20200115,16,Jean-Drapeau,132
20200115,16,Jean-Talon,1351
20200115,16,Jolicoeur,569
20200115,16,Joliette,584
20200115,16,LaSalle,309
20200115,16,Langelier,712
20200115,16,Laurier,1483
20200115,16,Lionel-Groulx,1395
20200115,16,Longueuil,1860
20200115,16,Lucien-L'Allier,908
20200115,16,McGill,8004
20200115,16,Monk,259
20200115,16,Mont-Royal,1268
20200115,16,Montmorency,1226
20200115,16,Namur,1251
20200115,16,Outremont,762
20200115,16,Papineau,994
20200115,16,Parc,1281
20200115,16,Peel,4268
20200115,16,Pie-IX,1178
20200115,16,Place-Saint-Henri,882
20200115,16,Place-d'Armes,4390
20200115,16,Place-des-Arts,4873
20200115,16,Plamondon,971
20200115,16,Préfontaine,873
20200115,16,Radisson,997
20200115,16,Rosemont,1324
20200115,16,Saint-Laurent,977
20200115,16,Saint-Michel,1064
20200115,16,Sauvé,1088
20200115,16,Sherbrooke,1563
20200115,16,Snowdon,1481
20200115,16,Square-Victoria,5953
20200115,16,Université-de-Montréal,2906
20200115,16,Vendôme,2469
20200115,16,Verdun,320
20200115,16,Viau,646
20200115,16,Villa-Maria,782
20200115,16,Édouard-Montpetit,950
20200115,17,Acadie,610
20200115,17,Angrignon,895
20200115,17,Assomption,441
20200115,17,Atwater,3286
20200115,17,Beaubien,1155
20200115,17,Beaudry,537
20200115,17,Berri-UQAM,6063
20200115,17,Bonaventure,5529
20200115,17,Cadillac,449
20200115,17,Cartier,542
20200115,17,Champ-de-Mars,1780
20200115,17,Charlevoix,1010
20200115,17,Crémazie,1953
20200115,17,Côte-Sainte-Catherine,620
20200115,17,Côte-Vertu,2636
20200115,17,Côte-des-Neiges,1572
20200115,17,D'Iberville,341
20200115,17,De Castelnau,800
20200115,17,De l'Église,633
20200115,17,De la Concorde,235
20200115,17,De la Savane,546
20200115,17,Du Collège,1430
20200115,17,Fabre,515
20200115,17,Frontenac,756
20200115,17,Georges-Vanier,383
20200115,17,Guy-Concordia,5050
20200115,17,Henri-Bourassa,1186
20200115,17,Honoré-Beaugrand,693
20200115,17,Jarry,710
20200115,17,Jean-Drapeau,129
20200115,17,Jean-Talon,1460
20200115,17,Jolicoeur,331
20200115,17,Joliette,602
20200115,17,LaSalle,288
20200115,17,Langelier,618
20200115,17,Laurier,1965
20200115,17,Lionel-Groulx,1578
20200115,17,Longueuil,2008
20200115,17,Lucien-L'Allier,1315
20200115,17,McGill,9438
20200115,17,Monk,312
20200115,17,Mont-Royal,1613
20200115,17,Montmorency,1415
20200115,17,Namur,1388
20200115,17,Outremont,618
20200115,17,Papineau,987
20200115,17,Parc,1126
20200115,17,Peel,5420
20200115,17,Pie-IX,1108
20200115,17,Place-Saint-Henri,997
20200115,17,Place-d'Armes,4523
20200115,17,Place-des-Arts,4729
20200115,17,Plamondon,987
20200115,17,Préfontaine,630
20200115,17,Radisson,1090
20200115,17,Rosemont,1440
20200115,17,Saint-Laurent,1029
20200115,17,Saint-Michel,1037
20200115,17,Sauvé,1250
20200115,17,Sherbrooke,1631
20200115,17,Snowdon,1337
20200115,17,Square-Victoria,7141
20200115,17,Université-de-Montréal,2473
20200115,17,Vendôme,2011
20200115,17,Verdun,352
20200115,17,Viau,537
20200115,17,Villa-Maria,617
20200115,17,Édouard-Montpetit,640
20200115,18,Acadie,329
20200115,18,Angrignon,493
20200115,18,Assomption,206
20200115,18,Atwater,2137
20200115,18,Beaubien,829
20200115,18,Beaudry,319
20200115,18,Berri-UQAM,3118
20200115,18,Bonaventure,2542
20200115,18,Cadillac,204
20200115,18,Cartier,388
20200115,18,Champ-de-Mars,943
20200115,18,Charlevoix,571
20200115,18,Crémazie,795
20200115,18,Côte-Sainte-Catherine,320
20200115,18,Côte-Vertu,1475
20200115,18,Côte-des-Neiges,1349
20200115,18,D'Iberville,234
20200115,18,De Castelnau,477
20200115,18,De l'Église,500
20200115,18,De la Concorde,154
20200115,18,De la Savane,217
20200115,18,Du Collège,609
20200115,18,Fabre,360
20200115,18,Frontenac,445
20200115,18,Georges-Vanier,261
20200115,18,Guy-Concordia,2703
20200115,18,Henri-Bourassa,703
20200115,18,Honoré-Beaugrand,488
20200115,18,Jarry,498
20200115,18,Jean-Drapeau,112
20200115,18,Jean-Talon,1009
20200115,18,Jolicoeur,218
20200115,18,Joliette,425
20200115,18,LaSalle,201
20200115,18,Langelier,341
20200115,18,Laurier,1355
20200115,18,Lionel-Groulx,972
20200115,18,Longueuil,1282
20200115,18,Lucien-L'Allier,590
20200115,18,McGill,4901
20200115,18,Monk,200
20200115,18,Mont-Royal,1098
20200115,18,Montmorency,952
20200115,18,Namur,801
20200115,18,Outremont,369
20200115,18,Papineau,559
20200115,18,Parc,630
20200115,18,Peel,3066
20200115,18,Pie-IX,568
20200115,18,Place-Saint-Henri,575
20200115,18,Place-d'Armes,2013
20200115,18,Place-des-Arts,2323
20200115,18,Plamondon,580
20200115,18,Préfontaine,348
20200115,18,Radisson,609
20200115,18,Rosemont,839
20200115,18,Saint-Laurent,572
20200115,18,Saint-Michel,663
20200115,18,Sauvé,608
20200115,18,Sherbrooke,988
20200115,18,Snowdon,875
20200115,18,Square-Victoria,3145
20200115,18,Université-de-Montréal,1869
20200115,18,Vendôme,1012
20200115,18,Verdun,220
20200115,18,Viau,354
20200115,18,Villa-Maria,426
20200115,18,Édouard-Montpetit,594
20200115,19,Acadie,177
20200115,19,Angrignon,283
20200115,19,Assomption,109
20200115,19,Atwater,1156
20200115,19,Beaubien,435
20200115,19,Beaudry,191
20200115,19,Berri-UQAM,2125
20200115,19,Bonaventure,1313
20200115,19,Cadillac,131
20200115,19,Cartier,133
20200115,19,Champ-de-Mars,491
20200115,19,Charlevoix,283
20200115,19,Crémazie,500
20200115,19,Côte-Sainte-Catherine,215
20200115,19,Côte-Vertu,589
20200115,19,Côte-des-Neiges,803
20200115,19,D'Iberville,141
20200115,19,De Castelnau,278
20200115,19,De l'Église,261
20200115,19,De la Concorde,41
20200115,19,De la Savane,82
20200115,19,Du Collège,235
20200115,19,Fabre,180
20200115,19,Frontenac,279
20200115,19,Georges-Vanier,98
20200115,19,Guy-Concordia,2292
20200115,19,Henri-Bourassa,340
20200115,19,Honoré-Beaugrand,246
20200115,19,Jarry,314
20200115,19,Jean-Drapeau,88
20200115,19,Jean-Talon,603
20200115,19,Jolicoeur,95
20200115,19,Joliette,199
20200115,19,LaSalle,90
20200115,19,Langelier,187
20200115,19,Laurier,763
20200115,19,Lionel-Groulx,592
20200115,19,Longueuil,389
20200115,19,Lucien-L'Allier,304
20200115,19,McGill,2528
20200115,19,Monk,101
20200115,19,Mont-Royal,715
20200115,19,Montmorency,308
20200115,19,Namur,304
20200115,19,Outremont,179
20200115,19,Papineau,316
20200115,19,Parc,413
20200115,19,Peel,1634
20200115,19,Pie-IX,350
20200115,19,Place-Saint-Henri,276
20200115,19,Place-d'Armes,827
20200115,19,Place-des-Arts,1242
20200115,19,Plamondon,349
20200115,19,Préfontaine,160
20200115,19,Radisson,251
20200115,19,Rosemont,381
20200115,19,Saint-Laurent,389
20200115,19,Saint-Michel,344
20200115,19,Sauvé,225
20200115,19,Sherbrooke,610
20200115,19,Snowdon,426
20200115,19,Square-Victoria,1176
20200115,19,Université-de-Montréal,994
20200115,19,Vendôme,636
20200115,19,Verdun,146
20200115,19,Viau,207
20200115,19,Villa-Maria,273
20200115,19,Édouard-Montpetit,450
20200115,20,Acadie,128
20200115,20,Angrignon,179
20200115,20,Assomption,100
20200115,20,Atwater,1076
20200115,20,Beaubien,331
20200115,20,Beaudry,176
20200115,20,Berri-UQAM,3206
20200115,20,Bonaventure,1164
20200115,20,Cadillac,113
20200115,20,Cartier,112
20200115,20,Champ-de-Mars,412
20200115,20,Charlevoix,174
20200115,20,Crémazie,329
20200115,20,Côte-Sainte-Catherine,181
20200115,20,Côte-Vertu,439
20200115,20,Côte-des-Neiges,632
20200115,20,D'Iberville,82
20200115,20,De Castelnau,220
20200115,20,De l'Église,214
20200115,20,De la Concorde,50
20200115,20,De la Savane,92
20200115,20,Du Collège,120
20200115,20,Fabre,170
20200115,20,Frontenac,252
20200115,20,Georges-Vanier,90
20200115,20,Guy-Concordia,3331
20200115,20,Henri-Bourassa,255
20200115,20,Honoré-Beaugrand,194
20200115,20,Jarry,266
20200115,20,Jean-Drapeau,78
20200115,20,Jean-Talon,443
20200115,20,Jolicoeur,91
20200115,20,Joliette,213
20200115,20,LaSalle,85
20200115,20,Langelier,141
20200115,20,Laurier,539
20200115,20,Lionel-Groulx,477
20200115,20,Longueuil,351
20200115,20,Lucien-L'Allier,325
20200115,20,McGill,2129
20200115,20,Monk,75
20200115,20,Mont-Royal,664
20200115,20,Montmorency,252
20200115,20,Namur,231
20200115,20,Outremont,151
20200115,20,Papineau,298
20200115,20,Parc,310
20200115,20,Peel,1489
20200115,20,Pie-IX,353
20200115,20,Place-Saint-Henri,256
20200115,20,Place-d'Armes,812
20200115,20,Place-des-Arts,1920
20200115,20,Plamondon,226
20200115,20,Préfontaine,245
20200115,20,Radisson,154
20200115,20,Rosemont,281
20200115,20,Saint-Laurent,420
20200115,20,Saint-Michel,285
20200115,20,Sauvé,212
20200115,20,Sherbrooke,459
20200115,20,Snowdon,418
20200115,20,Square-Victoria,710
20200115,20,Université-de-Montréal,669
20200115,20,Vendôme,637
20200115,20,Verdun,138
20200115,20,Viau,213
20200115,20,Villa-Maria,223
20200115,20,Édouard-Montpetit,461
20200115,21,Acadie,123
20200115,21,Angrignon,282
20200115,21,Assomption,91
20200115,21,Atwater,1187
20200115,21,Beaubien,366
20200115,21,Beaudry,122
20200115,21,Berri-UQAM,3492
20200115,21,Bonaventure,1435
20200115,21,Cadillac,99
20200115,21,Cartier,101
20200115,21,Champ-de-Mars,261
20200115,21,Charlevoix,125
20200115,21,Crémazie,356
20200115,21,Côte-Sainte-Catherine,120
20200115,21,Côte-Vertu,388
20200115,21,Côte-des-Neiges,1015
20200115,21,D'Iberville,112
20200115,21,De Castelnau,202
20200115,21,De l'Église,220
20200115,21,De la Concorde,28
20200115,21,De la Savane,66
20200115,21,Du Collège,180
20200115,21,Fabre,152
20200115,21,Frontenac,366
20200115,21,Georges-Vanier,112
20200115,21,Guy-Concordia,1941
20200115,21,Henri-Bourassa,279
20200115,21,Honoré-Beaugrand,217
20200115,21,Jarry,181
20200115,21,Jean-Drapeau,92
20200115,21,Jean-Talon,376
20200115,21,Jolicoeur,101
20200115,21,Joliette,142
20200115,21,LaSalle,62
20200115,21,Langelier,149
20200115,21,Laurier,474
20200115,21,Lionel-Groulx,526
20200115,21,Longueuil,461
20200115,21,Lucien-L'Allier,489
20200115,21,McGill,1723
20200115,21,Monk,76
20200115,21,Mont-Royal,684
20200115,21,Montmorency,359
20200115,21,Namur,322
20200115,21,Outremont,86
20200115,21,Papineau,231
20200115,21,Parc,285
20200115,21,Peel,1255
20200115,21,Pie-IX,293
20200115,21,Place-Saint-Henri,207
20200115,21,Place-d'Armes,720
20200115,21,Place-des-Arts,1431
20200115,21,Plamondon,268
20200115,21,Préfontaine,88
20200115,21,Radisson,228
20200115,21,Rosemont,237
20200115,21,Saint-Laurent,325
20200115,21,Saint-Michel,287
20200115,21,Sauvé,273
20200115,21,Sherbrooke,654
20200115,21,Snowdon,262
20200115,21,Square-Victoria,560
20200115,21,Université-de-Montréal,1055
20200115,21,Vendôme,487
20200115,21,Verdun,110
20200115,21,Viau,195
20200115,21,Villa-Maria,171
20200115,21,Édouard-Montpetit,391
20200115,22,Acadie,109
20200115,22,Angrignon,169
20200115,22,Assomption,60
20200115,22,Atwater,403
20200115,22,Beaubien,245
20200115,22,Beaudry,116
20200115,22,Berri-UQAM,1018
20200115,22,Bonaventure,2371
20200115,22,Cadillac,111
20200115,22,Cartier,96
20200115,22,Champ-de-Mars,207
20200115,22,Charlevoix,206
20200115,22,Crémazie,285
20200115,22,Côte-Sainte-Catherine,98
20200115,22,Côte-Vertu,352
20200115,22,Côte-des-Neiges,484
20200115,22,D'Iberville,60
20200115,22,De Castelnau,125
20200115,22,De l'Église,142
20200115,22,De la Concorde,27
20200115,22,De la Savane,57
20200115,22,Du Collège,139
20200115,22,Fabre,126
20200115,22,Frontenac,195
20200115,22,Georges-Vanier,67
20200115,22,Guy-Concordia,1462
20200115,22,Henri-Bourassa,257
20200115,22,Honoré-Beaugrand,187
20200115,22,Jarry,175
20200115,22,Jean-Drapeau,93
20200115,22,Jean-Talon,229
20200115,22,Jolicoeur,55
20200115,22,Joliette,140
20200115,22,LaSalle,55
20200115,22,Langelier,103
20200115,22,Laurier,336
20200115,22,Lionel-Groulx,397
20200115,22,Longueuil,242
20200115,22,Lucien-L'Allier,3722
20200115,22,McGill,694
20200115,22,Monk,58
20200115,22,Mont-Royal,546
20200115,22,Montmorency,179
20200115,22,Namur,124
20200115,22,Outremont,63
20200115,22,Papineau,220
20200115,22,Parc,169
20200115,22,Peel,960
20200115,22,Pie-IX,252
20200115,22,Place-Saint-Henri,140
20200115,22,Place-d'Armes,574
20200115,22,Place-des-Arts,939
20200115,22,Plamondon,153
20200115,22,Préfontaine,65
20200115,22,Radisson,121
20200115,22,Rosemont,189
20200115,22,Saint-Laurent,289
20200115,22,Saint-Michel,174
20200115,22,Sauvé,135
20200115,22,Sherbrooke,431
20200115,22,Snowdon,169
20200115,22,Square-Victoria,444
20200115,22,Université-de-Montréal,325
20200115,22,Vendôme,329
20200115,22,Verdun,51
20200115,22,Viau,112
20200115,22,Villa-Maria,148
20200115,22,Édouard-Montpetit,217
20200115,23,Acadie,45
20200115,23,Angrignon,145
20200115,23,Assomption,40
20200115,23,Atwater,289
20200115,23,Beaubien,153
20200115,23,Beaudry,65
20200115,23,Berri-UQAM,819
20200115,23,Bonaventure,595
20200115,23,Cadillac,45
20200115,23,Cartier,44
20200115,23,Champ-de-Mars,318
20200115,23,Charlevoix,171
20200115,23,Crémazie,225
20200115,23,Côte-Sainte-Catherine,107
20200115,23,Côte-Vertu,365
20200115,23,Côte-des-Neiges,203
20200115,23,D'Iberville,44
20200115,23,De Castelnau,66
20200115,23,De l'Église,121
20200115,23,De la Concorde,20
20200115,23,De la Savane,177
20200115,23,Du Collège,211
20200115,23,Fabre,81
20200115,23,Frontenac,117
20200115,23,Georges-Vanier,39
20200115,23,Guy-Concordia,694
20200115,23,Henri-Bourassa,126
20200115,23,Honoré-Beaugrand,125
20200115,23,Jarry,89
20200115,23,Jean-Drapeau,85
20200115,23,Jean-Talon,125
20200115,23,Jolicoeur,53
20200115,23,Joliette,71
20200115,23,LaSalle,33
20200115,23,Langelier,72
20200115,23,Laurier,174
20200115,23,Lionel-Groulx,254
20200115,23,Longueuil,164
20200115,23,Lucien-L'Allier,281
20200115,23,McGill,376
20200115,23,Monk,27
20200115,23,Mont-Royal,343
20200115,23,Montmorency,96
20200115,23,Namur,129
20200115,23,Outremont,34
20200115,23,Papineau,125
20200115,23,Parc,80
20200115,23,Peel,518
20200115,23,Pie-IX,125
20200115,23,Place-Saint-Henri,79
20200115,23,Place-d'Armes,391
20200115,23,Place-des-Arts,371
20200115,23,Plamondon,79
20200115,23,Préfontaine,64
20200115,23,Radisson,85
20200115,23,Rosemont,93
20200115,23,Saint-Laurent,174
20200115,23,Saint-Michel,104
20200115,23,Sauvé,101
20200115,23,Sherbrooke,236
20200115,23,Snowdon,102
20200115,23,Square-Victoria,375
20200115,23,Université-de-Montréal,157
20200115,23,Vendôme,271
20200115,23,Verdun,32
20200115,23,Viau,67
20200115,23,Villa-Maria,81
20200115,23,Édouard-Montpetit,94
20200415,0,Acadie,4
20200415,0,Angrignon,5
20200415,0,Assomption,9
20200415,0,Atwater,5
20200415,0,Beaubien,1
20200415,0,Beaudry,11
20200415,0,Berri-UQAM,42
20200415,0,Bonaventure,25
20200415,0,Cartier,4
20200415,0,Champ-de-Mars,157
20200415,0,Charlevoix,7
20200415,0,Crémazie,21
20200415,0,Côte-Sainte-Catherine,11
20200415,0,Côte-Vertu,57
20200415,0,Côte-des-Neiges,11
20200415,0,D'Iberville,1
20200415,0,De Castelnau,5
20200415,0,De l'Église,16
20200415,0,De la Savane,54
20200415,0,Du Collège,16
20200415,0,Fabre,10
20200415,0,Frontenac,6
20200415,0,Georges-Vanier,1
20200415,0,Guy-Concordia,14
20200415,0,Henri-Bourassa,32
20200415,0,Honoré-Beaugrand,16
20200415,0,Jarry,5
20200415,0,Jean-Drapeau,2
20200415,0,Jean-Talon,10
20200415,0,Jolicoeur,7
20200415,0,Joliette,6
20200415,0,Langelier,6
20200415,0,Laurier,7
20200415,0,Lionel-Groulx,14
20200415,0,Longueuil,25
20200415,0,Lucien-L'Allier,6
20200415,0,McGill,11
20200415,0,Monk,5
20200415,0,Mont-Royal,7
20200415,0,Montmorency,10
20200415,0,Namur,6
20200415,0,Outremont,2
20200415,0,Papineau,17
20200415,0,Parc,9
20200415,0,Peel,18
20200415,0,Pie-IX,7
20200415,0,Place-Saint-Henri,3
20200415,0,Place-d'Armes,20
20200415,0,Place-des-Arts,25
20200415,0,Plamondon,2
20200415,0,Préfontaine,9
20200415,0,Radisson,20
20200415,0,Rosemont,4
20200415,0,Saint-Laurent,6
20200415,0,Saint-Michel,8
20200415,0,Sauvé,8
20200415,0,Sherbrooke,27
20200415,0,Snowdon,8
20200415,0,Square-Victoria,15
20200415,0,Université-de-Montréal,6
20200415,0,Vendôme,15
20200415,0,Verdun,4
20200415,0,Viau,10
20200415,0,Villa-Maria,4
20200415,1,Angrignon,1
20200415,1,Berri-UQAM,3
20200415,1,Bonaventure,1
20200415,1,Champ-de-Mars,1
20200415,1,Crémazie,1
20200415,1,Côte-des-Neiges,1
20200415,1,D'Iberville,1
20200415,1,De l'Église,3
20200415,1,Du Collège,3
20200415,1,Frontenac,1
20200415,1,Georges-Vanier,1
20200415,1,Guy-Concordia,2
20200415,1,Henri-Bourassa,3
20200415,1,Jean-Talon,5
20200415,1,Laurier,1
20200415,1,Longueuil,1
20200415,1,McGill,1
20200415,1,Montmorency,1
20200415,1,Papineau,1
20200415,1,Peel,1
20200415,1,Pie-IX,1
20200415,1,Plamondon,1
20200415,1,Saint-Michel,2
20200415,1,Sauvé,1
20200415,1,Snowdon,1
20200415,1,Square-Victoria,1
20200415,5,Acadie,11
20200415,5,Angrignon,152
20200415,5,Assomption,20
20200415,5,Atwater,16
20200415,5,Beaubien,38
20200415,5,Beaudry,11
20200415,5,Berri-UQAM,47
20200415,5,Bonaventure,53
20200415,5,Cadillac,45
20200415,5,Cartier,97
20200415,5,Champ-de-Mars,4
20200415,5,Charlevoix,13
20200415,5,Crémazie,46
20200415,5,Côte-Sainte-Catherine,23
20200415,5,Côte-Vertu,130
20200415,5,Côte-des-Neiges,14
20200415,5,D'Iberville,27
20200415,5,De Castelnau,11
20200415,5,De l'Église,32
20200415,5,De la Concorde,46
20200415,5,De la Savane,2
20200415,5,Du Collège,16
20200415,5,Fabre,32
20200415,5,Frontenac,34
20200415,5,Georges-Vanier,11
20200415,5,Guy-Concordia,19
20200415,5,Henri-Bourassa,156
20200415,5,Honoré-Beaugrand,158
20200415,5,Jarry,25
20200415,5,Jean-Talon,39
20200415,5,Jolicoeur,49
20200415,5,Joliette,59
20200415,5,LaSalle,24
20200415,5,Langelier,54
20200415,5,Laurier,26
20200415,5,Lionel-Groulx,33
20200415,5,Longueuil,93
20200415,5,Lucien-L'Allier,11
20200415,5,McGill,7
20200415,5,Monk,31
20200415,5,Mont-Royal,14
20200415,5,Montmorency,86
20200415,5,Namur,15
20200415,5,Outremont,7
20200415,5,Papineau,28
20200415,5,Parc,42
20200415,5,Peel,8
20200415,5,Pie-IX,74
20200415,5,Place-Saint-Henri,12
20200415,5,Place-d'Armes,5
20200415,5,Place-des-Arts,7
20200415,5,Plamondon,78
20200415,5,Préfontaine,20
20200415,5,Radisson,61
20200415,5,Rosemont,36
20200415,5,Saint-Laurent,6
20200415,5,Saint-Michel,129
20200415,5,Sauvé,68
20200415,5,Sherbrooke,14
20200415,5,Snowdon,26
20200415,5,Square-Victoria,6
20200415,5,Université-de-Montréal,9
20200415,5,Vendôme,47
20200415,5,Verdun,25
20200415,5,Viau,47
20200415,5,Villa-Maria,23
20200415,5,Édouard-Montpetit,15
20200415,6,Acadie,23
20200415,6,Angrignon,177
20200415,6,Assomption,17
20200415,6,Atwater,29
20200415,6,Beaubien,68
20200415,6,Beaudry,28
20200415,6,Berri-UQAM,59
20200415,6,Bonaventure,153
20200415,6,Cadillac,85
20200415,6,Cartier,137
20200415,6,Champ-de-Mars,13
20200415,6,Charlevoix,44
20200415,6,Crémazie,91
20200415,6,Côte-Sainte-Catherine,65
20200415,6,Côte-Vertu,292
20200415,6,Côte-des-Neiges,40
20200415,6,D'Iberville,56
20200415,6,De Castelnau,18
20200415,6,De l'Église,79
20200415,6,De la Concorde,84
20200415,6,De la Savane,21
20200415,6,Du Collège,65
20200415,6,Fabre,81
20200415,6,Frontenac,95
20200415,6,Georges-Vanier,17
20200415,6,Guy-Concordia,56
20200415,6,Henri-Bourassa,221
20200415,6,Honoré-Beaugrand,312
20200415,6,Jarry,69
20200415,6,Jean-Drapeau,1
20200415,6,Jean-Talon,64
20200415,6,Jolicoeur,80
20200415,6,Joliette,92
20200415,6,LaSalle,45
20200415,6,Langelier,98
20200415,6,Laurier,83
20200415,6,Lionel-Groulx,90
20200415,6,Longueuil,253
20200415,6,Lucien-L'Allier,17
20200415,6,McGill,17
20200415,6,Monk,56
20200415,6,Mont-Royal,47
20200415,6,Montmorency,146
20200415,6,Namur,43
20200415,6,Outremont,19
20200415,6,Papineau,65
20200415,6,Parc,56
20200415,6,Peel,16
20200415,6,Pie-IX,131
20200415,6,Place-Saint-Henri,54
20200415,6,Place-d'Armes,19
20200415,6,Place-des-Arts,22
20200415,6,Plamondon,177
20200415,6,Préfontaine,41
20200415,6,Radisson,194
20200415,6,Rosemont,66
20200415,6,Saint-Laurent,9
20200415,6,Saint-Michel,156
20200415,6,Sauvé,148
20200415,6,Sherbrooke,37
20200415,6,Snowdon,95
20200415,6,Square-Victoria,31
20200415,6,Université-de-Montréal,8
20200415,6,Vendôme,141
20200415,6,Verdun,61
20200415,6,Viau,90
20200415,6,Villa-Maria,71
20200415,6,Édouard-Montpetit,2
20200415,7,Acadie,25
20200415,7,Angrignon,203
20200415,7,Assomption,36
20200415,7,Atwater,46
20200415,7,Beaubien,91
20200415,7,Beaudry,34
20200415,7,Berri-UQAM,108
20200415,7,Bonaventure,212
20200415,7,Cadillac,106
20200415,7,Cartier,147
20200415,7,Champ-de-Mars,56
20200415,7,Charlevoix,61
20200415,7,Crémazie,143
20200415,7,Côte-Sainte-Catherine,83
20200415,7,Côte-Vertu,266
20200415,7,Côte-des-Neiges,57
20200415,7,D'Iberville,45
20200415,7,De Castelnau,44
20200415,7,De l'Église,100
20200415,7,De la Concorde,84
20200415,7,De la Savane,44
20200415,7,Du Collège,67
20200415,7,Fabre,98
20200415,7,Frontenac,79
20200415,7,Georges-Vanier,26
20200415,7,Guy-Concordia,85
20200415,7,Henri-Bourassa,229
20200415,7,Honoré-Beaugrand,298
20200415,7,Jarry,74
20200415,7,Jean-Talon,99
20200415,7,Jolicoeur,111
20200415,7,Joliette,110
20200415,7,LaSalle,71
20200415,7,Langelier,101
20200415,7,Laurier,108
20200415,7,Lionel-Groulx,109
20200415,7,Longueuil,282
20200415,7,Lucien-L'Allier,40
20200415,7,McGill,31
20200415,7,Monk,73
20200415,7,Mont-Royal,78
20200415,7,Montmorency,145
20200415,7,Namur,42
20200415,7,Outremont,29
20200415,7,Papineau,80
20200415,7,Parc,71
20200415,7,Peel,32
20200415,7,Pie-IX,173
20200415,7,Place-Saint-Henri,64
20200415,7,Place-d'Armes,24
20200415,7,Place-des-Arts,63
20200415,7,Plamondon,112
20200415,7,Préfontaine,50
20200415,7,Radisson,154
20200415,7,Rosemont,78
20200415,7,Saint-Laurent,19
20200415,7,Saint-Michel,183
20200415,7,Sauvé,168
20200415,7,Sherbrooke,82
20200415,7,Snowdon,109
20200415,7,Square-Victoria,40
20200415,7,Université-de-Montréal,20
20200415,7,Vendôme,215
20200415,7,Verdun,60
20200415,7,Viau,106
20200415,7,Villa-Maria,56
20200415,7,Édouard-Montpetit,11
20200415,8,Acadie,33
20200415,8,Angrignon,115
20200415,8,Assomption,28
20200415,8,Atwater,52
20200415,8,Beaubien,71
20200415,8,Beaudry,24
20200415,8,Berri-UQAM,96
20200415,8,Bonaventure,124
20200415,8,Cadillac,71
20200415,8,Cartier,75
20200415,8,Champ-de-Mars,159
20200415,8,Charlevoix,41
20200415,8,Crémazie,81
20200415,8,Côte-Sainte-Catherine,58
20200415,8,Côte-Vertu,168
20200415,8,Côte-des-Neiges,65
20200415,8,D'Iberville,44
20200415,8,De Castelnau,32
20200415,8,De l'Église,74
20200415,8,De la Concorde,30
20200415,8,De la Savane,16
20200415,8,Du Collège,46
20200415,8,Fabre,73
20200415,8,Frontenac,80
20200415,8,Georges-Vanier,25
20200415,8,Guy-Concordia,79
20200415,8,Henri-Bourassa,138
20200415,8,Honoré-Beaugrand,140
20200415,8,Jarry,64
20200415,8,Jean-Drapeau,2
20200415,8,Jean-Talon,80
20200415,8,Jolicoeur,81
20200415,8,Joliette,99
20200415,8,LaSalle,41
20200415,8,Langelier,67
20200415,8,Laurier,93
20200415,8,Lionel-Groulx,88
20200415,8,Longueuil,167
20200415,8,Lucien-L'Allier,27
20200415,8,McGill,24
